10	0	0	0.00	2048
10	0	1	0.00	2048
10	0	2	0.00	2048
10	0	3	0.00	2048
10	0	4	0.00	2048
10	1	0	0.00	2048
10	1	1	0.00	2048
10	1	2	0.00	2048
10	1	3	0.00	2048
10	1	4	0.00	2048
10	2	0	0.00	2048
10	2	1	0.00	2048
10	2	2	0.00	2048
10	2	3	0.00	2048
10	2	4	0.00	2048
10	3	0	0.00	2048
10	3	1	0.00	2048
10	3	2	0.00	2048
10	3	3	0.00	2048
10	3	4	0.00	2048
10	4	0	0.00	2048
10	4	1	0.00	2048
10	4	2	0.00	2048
10	4	3	0.00	2048
10	4	4	0.00	2048
20	0	0	0.00	2048
20	0	1	0.00	2048
20	0	2	0.00	2048
20	0	3	0.00	2048
20	0	4	0.00	2048
20	1	0	0.00	2048
20	1	1	0.00	2048
20	1	2	0.00	2048
20	1	3	0.00	2048
20	1	4	0.00	2048
20	2	0	0.00	2048
20	2	1	0.00	2048
20	2	2	0.00	2048
20	2	3	0.00	2048
20	2	4	0.00	2048
20	3	0	0.00	2048
20	3	1	0.00	2048
20	3	2	0.00	2048
20	3	3	0.00	2048
20	3	4	0.00	2048
20	4	0	0.00	2048
20	4	1	0.00	2048
20	4	2	0.00	2048
20	4	3	0.00	2048
20	4	4	0.00	2048
50	0	0	0.00	2048
50	0	1	0.00	2048
50	0	2	0.00	2048
50	0	3	0.00	2048
50	0	4	0.00	2048
50	1	0	0.00	2048
50	1	1	0.00	2048
50	1	2	0.00	2048
50	1	3	0.00	2048
50	1	4	0.00	2048
50	2	0	0.00	2048
50	2	1	0.00	2048
50	2	2	0.00	2048
50	2	3	0.00	2048
50	2	4	0.00	2048
50	3	0	0.00	2048
50	3	1	0.00	2048
50	3	2	0.00	2048
50	3	3	0.00	2048
50	3	4	0.00	2048
50	4	0	0.00	2048
50	4	1	0.00	2048
50	4	2	0.00	2048
50	4	3	0.00	2048
50	4	4	0.00	2048
100	0	0	0.00	2048
100	0	1	0.00	2048
100	0	2	0.00	2048
100	0	3	0.00	2048
100	0	4	0.00	2048
100	1	0	0.00	2048
100	1	1	0.00	2048
100	1	2	0.00	2048
100	1	3	0.00	2048
100	1	4	0.00	2048
100	2	0	0.00	2048
100	2	1	0.00	2048
100	2	2	0.00	2048
100	2	3	0.00	2048
100	2	4	0.00	2048
100	3	0	0.00	2048
100	3	1	0.00	2048
100	3	2	0.00	2048
100	3	3	0.00	2048
100	3	4	0.00	2048
100	4	0	0.00	2048
100	4	1	0.00	2048
100	4	2	0.00	2048
100	4	3	0.00	2048
100	4	4	0.00	2048
200	0	0	0.02	2048
200	0	1	0.02	2048
200	0	2	0.02	2048
200	0	3	0.02	2048
200	0	4	0.02	2048
200	1	0	0.02	2048
200	1	1	0.02	2048
200	1	2	0.02	2048
200	1	3	0.02	2048
200	1	4	0.02	2048
200	2	0	0.02	2048
200	2	1	0.02	2048
200	2	2	0.02	2048
200	2	3	0.02	2048
200	2	4	0.02	2048
200	3	0	0.02	2048
200	3	1	0.02	2048
200	3	2	0.02	2048
200	3	3	0.02	2048
200	3	4	0.02	2048
200	4	0	0.02	2048
200	4	1	0.02	2048
200	4	2	0.02	2048
200	4	3	0.02	2048
200	4	4	0.02	2048
500	0	0	0.10	6144
500	0	1	0.13	6144
500	0	2	0.13	6144
500	0	3	0.13	6144
500	0	4	0.13	6144
500	1	0	0.13	6144
500	1	1	0.13	6144
500	1	2	0.13	6144
500	1	3	0.13	6144
500	1	4	0.13	6144
500	2	0	0.13	6144
500	2	1	0.13	6144
500	2	2	0.13	6144
500	2	3	0.13	6144
500	2	4	0.13	6144
500	3	0	0.13	6144
500	3	1	0.13	6144
500	3	2	0.13	6144
500	3	3	0.13	6144
500	3	4	0.13	6144
500	4	0	0.13	6144
500	4	1	0.11	6144
500	4	2	0.13	6144
500	4	3	0.13	6144
500	4	4	0.13	6144
1000	0	0	0.52	17408
1000	0	1	0.41	17408
1000	0	2	0.53	17408
1000	0	3	0.53	17408
1000	0	4	0.41	17408
1000	1	0	0.52	16384
1000	1	1	0.53	17408
1000	1	2	0.53	17408
1000	1	3	0.41	17408
1000	1	4	0.54	17408
1000	2	0	0.52	17408
1000	2	1	0.54	17408
1000	2	2	0.53	17408
1000	2	3	0.41	17408
1000	2	4	0.52	17408
1000	3	0	0.53	17408
1000	3	1	0.53	17408
1000	3	2	0.41	17408
1000	3	3	0.41	17408
1000	3	4	0.53	17408
1000	4	0	0.54	17408
1000	4	1	0.42	17408
1000	4	2	0.41	17408
1000	4	3	0.42	17408
1000	4	4	0.53	17408
2000	0	0	1.97	64512
2000	0	1	1.64	64512
2000	0	2	1.86	64512
2000	0	3	1.83	64512
2000	0	4	1.64	64512
2000	1	0	1.88	63488
2000	1	1	1.89	64512
2000	1	2	1.64	64512
2000	1	3	1.83	64512
2000	1	4	1.90	64512
2000	2	0	1.73	64512
2000	2	1	1.81	64512
2000	2	2	1.82	64512
2000	2	3	1.86	64512
2000	2	4	1.82	64512
2000	3	0	1.86	64512
2000	3	1	1.82	64512
2000	3	2	1.82	64512
2000	3	3	1.82	64512
2000	3	4	1.83	64512
2000	4	0	1.74	64512
2000	4	1	1.82	64512
2000	4	2	1.86	64512
2000	4	3	1.66	64512
2000	4	4	1.66	64512
5000	0	0	10.76	391168
5000	0	1	10.91	391168
5000	0	2	10.90	391168
5000	0	3	10.92	391168
5000	0	4	10.97	391168
5000	1	0	10.69	391168
5000	1	1	10.77	391168
5000	1	2	10.91	391168
5000	1	3	10.94	391168
5000	1	4	10.92	391168
5000	2	0	10.75	391168
5000	2	1	10.77	391168
5000	2	2	11.00	391168
5000	2	3	10.98	391168
5000	2	4	11.00	391168
5000	3	0	10.70	391168
5000	3	1	10.96	391168
5000	3	2	11.20	391168
5000	3	3	11.08	391168
5000	3	4	10.86	391168
5000	4	0	11.12	391168
5000	4	1	11.06	391168
5000	4	2	11.00	391168
5000	4	3	11.16	391168
5000	4	4	11.07	391168
10000	0	0	45.86	1555456
10000	0	1	46.28	1555456
10000	0	2	46.25	1555456
10000	0	3	46.34	1555456
10000	0	4	46.23	1555456
10000	1	0	45.66	1555456
10000	1	1	46.39	1555456
10000	1	2	46.64	1555456
10000	1	3	46.25	1555456
10000	1	4	46.60	1555456
10000	2	0	46.72	1555456
10000	2	1	46.84	1555456
10000	2	2	46.78	1555456
10000	2	3	46.65	1555456
10000	2	4	46.76	1555456
10000	3	0	46.50	1555456
10000	3	1	46.70	1555456
10000	3	2	47.08	1555456
10000	3	3	46.68	1555456
10000	3	4	46.12	1555456
10000	4	0	47.49	1555456
10000	4	1	46.72	1555456
10000	4	2	46.93	1555456
10000	4	3	46.67	1555456
10000	4	4	46.72	1555456
20000	0	0	225.46	6284288
20000	0	1	225.68	6284288
20000	0	2	225.36	6284288
20000	0	3	226.22	6284288
20000	0	4	225.96	6284288
20000	1	0	221.45	6284288
20000	1	1	231.03	6283264
20000	1	2	225.53	6284288
20000	1	3	226.60	6283264
20000	1	4	224.80	6284288
20000	2	0	221.45	6284288
20000	2	1	227.61	6284288
20000	2	2	226.40	6283264
20000	2	3	228.95	6284288
20000	2	4	222.29	6284288
20000	3	0	222.17	6283264
20000	3	1	224.92	6283264
20000	3	2	225.43	6283264
20000	3	3	228.34	6283264
20000	3	4	221.81	6283264
20000	4	0	227.93	6284288
20000	4	1	229.16	6283264
20000	4	2	227.74	6283264
20000	4	3	230.47	6283264
20000	4	4	230.18	6283264
50000	0	0	1537.43	38840320
50000	0	1	1498.91	38839296
50000	0	2	1503.12	38840320
50000	1	0	1540.87	38839296
50000	1	1	1567.93	38837248
50000	1	2	1541.19	38840320
50000	2	0	1505.88	38839296
50000	2	1	1543.34	38839296
50000	2	2	1530.82	38839296
50000	3	0	1495.06	38840320
50000	3	1	1540.40	38840320
50000	3	2	1504.90	38841344
50000	4	0	1536.24	38839296
50000	4	1	1565.66	38840320
50000	4	2	1538.50	38840320
