10	0	0	0.00	2048
10	0	1	0.00	2048
10	0	2	0.00	2048
10	0	3	0.00	2048
10	0	4	0.00	2048
10	1	0	0.00	2048
10	1	1	0.00	2048
10	1	2	0.00	2048
10	1	3	0.00	2048
10	1	4	0.00	2048
10	2	0	0.00	2048
10	2	1	0.00	2048
10	2	2	0.00	2048
10	2	3	0.00	2048
10	2	4	0.00	2048
10	3	0	0.00	2048
10	3	1	0.00	2048
10	3	2	0.00	2048
10	3	3	0.00	2048
10	3	4	0.00	2048
10	4	0	0.00	2048
10	4	1	0.00	2048
10	4	2	0.00	2048
10	4	3	0.00	2048
10	4	4	0.00	2048
20	0	0	0.00	2048
20	0	1	0.00	2048
20	0	2	0.00	2048
20	0	3	0.00	2048
20	0	4	0.00	2048
20	1	0	0.00	2048
20	1	1	0.00	2048
20	1	2	0.00	2048
20	1	3	0.00	2048
20	1	4	0.00	2048
20	2	0	0.00	2048
20	2	1	0.00	2048
20	2	2	0.00	2048
20	2	3	0.00	2048
20	2	4	0.00	2048
20	3	0	0.00	2048
20	3	1	0.00	2048
20	3	2	0.00	2048
20	3	3	0.00	2048
20	3	4	0.00	2048
20	4	0	0.00	2048
20	4	1	0.00	2048
20	4	2	0.00	2048
20	4	3	0.00	2048
20	4	4	0.00	2048
50	0	0	0.00	2048
50	0	1	0.00	2048
50	0	2	0.00	2048
50	0	3	0.00	2048
50	0	4	0.00	2048
50	1	0	0.00	2048
50	1	1	0.00	2048
50	1	2	0.00	2048
50	1	3	0.00	2048
50	1	4	0.00	2048
50	2	0	0.00	2048
50	2	1	0.00	2048
50	2	2	0.00	2048
50	2	3	0.00	2048
50	2	4	0.00	2048
50	3	0	0.00	2048
50	3	1	0.00	2048
50	3	2	0.00	2048
50	3	3	0.00	2048
50	3	4	0.00	2048
50	4	0	0.00	2048
50	4	1	0.00	2048
50	4	2	0.00	2048
50	4	3	0.00	2048
50	4	4	0.00	2048
100	0	0	0.00	2048
100	0	1	0.00	2048
100	0	2	0.00	2048
100	0	3	0.00	2048
100	0	4	0.00	2048
100	1	0	0.00	2048
100	1	1	0.00	2048
100	1	2	0.00	2048
100	1	3	0.00	2048
100	1	4	0.00	2048
100	2	0	0.00	2048
100	2	1	0.00	2048
100	2	2	0.00	2048
100	2	3	0.00	2048
100	2	4	0.00	2048
100	3	0	0.00	2048
100	3	1	0.00	2048
100	3	2	0.00	2048
100	3	3	0.00	2048
100	3	4	0.00	2048
100	4	0	0.00	2048
100	4	1	0.00	2048
100	4	2	0.00	2048
100	4	3	0.00	2048
100	4	4	0.00	2048
200	0	0	0.02	4096
200	0	1	0.02	4096
200	0	2	0.02	4096
200	0	3	0.02	4096
200	0	4	0.02	4096
200	1	0	0.02	4096
200	1	1	0.02	4096
200	1	2	0.02	4096
200	1	3	0.02	4096
200	1	4	0.02	4096
200	2	0	0.02	4096
200	2	1	0.02	4096
200	2	2	0.02	4096
200	2	3	0.02	4096
200	2	4	0.02	4096
200	3	0	0.02	4096
200	3	1	0.02	4096
200	3	2	0.02	4096
200	3	3	0.02	4096
200	3	4	0.02	4096
200	4	0	0.02	4096
200	4	1	0.02	4096
200	4	2	0.02	4096
200	4	3	0.02	4096
200	4	4	0.02	3072
500	0	0	0.15	15360
500	0	1	0.16	15360
500	0	2	0.16	15360
500	0	3	0.12	15360
500	0	4	0.16	15360
500	1	0	0.16	15360
500	1	1	0.16	15360
500	1	2	0.16	15360
500	1	3	0.15	15360
500	1	4	0.16	15360
500	2	0	0.12	15360
500	2	1	0.16	15360
500	2	2	0.16	15360
500	2	3	0.16	15360
500	2	4	0.16	15360
500	3	0	0.16	15360
500	3	1	0.16	15360
500	3	2	0.15	15360
500	3	3	0.17	15360
500	3	4	0.17	15360
500	4	0	0.16	15360
500	4	1	0.15	15360
500	4	2	0.17	15360
500	4	3	0.16	15360
500	4	4	0.13	15360
1000	0	0	0.88	57344
1000	0	1	0.82	57344
1000	0	2	0.88	57344
1000	0	3	0.89	57344
1000	0	4	0.58	57344
1000	1	0	0.58	57344
1000	1	1	0.83	57344
1000	1	2	0.87	57344
1000	1	3	0.84	57344
1000	1	4	0.85	57344
1000	2	0	0.85	57344
1000	2	1	0.59	57344
1000	2	2	0.87	57344
1000	2	3	0.59	57344
1000	2	4	0.71	57344
1000	3	0	0.59	57344
1000	3	1	0.84	57344
1000	3	2	0.58	57344
1000	3	3	0.82	57344
1000	3	4	0.59	57344
1000	4	0	0.87	57344
1000	4	1	0.83	57344
1000	4	2	0.87	57344
1000	4	3	0.80	57344
1000	4	4	0.87	57344
2000	0	0	3.71	221184
2000	0	1	3.68	221184
2000	0	2	3.69	221184
2000	0	3	3.66	221184
2000	0	4	3.41	221184
2000	1	0	3.33	221184
2000	1	1	3.55	221184
2000	1	2	3.57	221184
2000	1	3	3.64	221184
2000	1	4	3.39	221184
2000	2	0	3.69	221184
2000	2	1	3.37	221184
2000	2	2	3.61	221184
2000	2	3	3.53	221184
2000	2	4	3.38	221184
2000	3	0	3.94	220160
2000	3	1	3.76	221184
2000	3	2	3.69	221184
2000	3	3	3.43	221184
2000	3	4	3.48	221184
2000	4	0	3.66	221184
2000	4	1	3.72	221184
2000	4	2	3.79	221184
2000	4	3	3.70	221184
2000	4	4	3.64	221184
5000	0	0	38.94	1370112
5000	0	1	41.57	1370112
5000	0	2	41.47	1370112
5000	0	3	39.11	1370112
5000	0	4	41.12	1370112
5000	1	0	39.98	1370112
5000	1	1	39.88	1370112
5000	1	2	39.92	1370112
5000	1	3	39.40	1370112
5000	1	4	39.82	1370112
5000	2	0	38.83	1370112
5000	2	1	38.36	1370112
5000	2	2	39.46	1370112
5000	2	3	39.53	1369088
5000	2	4	39.55	1369088
5000	3	0	42.91	1370112
5000	3	1	42.70	1370112
5000	3	2	42.94	1370112
5000	3	3	42.95	1370112
5000	3	4	43.08	1370112
5000	4	0	39.88	1370112
5000	4	1	39.12	1370112
5000	4	2	40.99	1370112
5000	4	3	40.00	1370112
5000	4	4	42.23	1370112
10000	0	0	210.79	5466112
10000	0	1	225.81	5466112
10000	0	2	222.35	5466112
10000	0	3	215.44	5466112
10000	0	4	218.70	5466112
10000	1	0	215.86	5466112
10000	1	1	227.36	5466112
10000	1	2	215.30	5465088
10000	1	3	222.34	5466112
10000	1	4	216.02	5466112
10000	2	0	222.69	5466112
10000	2	1	222.61	5466112
10000	2	2	222.68	5466112
10000	2	3	222.21	5466112
10000	2	4	223.19	5466112
10000	3	0	229.30	5465088
10000	3	1	229.20	5465088
10000	3	2	241.44	5465088
10000	3	3	236.66	5466112
10000	3	4	244.48	5465088
10000	4	0	228.12	5466112
10000	4	1	228.67	5466112
10000	4	2	235.40	5466112
10000	4	3	227.81	5466112
10000	4	4	229.23	5466112
20000	0	0	1288.29	21917696
20000	0	1	1213.99	21917696
20000	0	2	1288.15	21917696
20000	0	3	1259.42	21917696
20000	0	4	1276.70	21917696
20000	1	0	1271.46	21917696
20000	1	1	1249.12	21917696
20000	1	2	1250.37	21916672
20000	1	3	1206.50	21916672
20000	1	4	1248.67	21917696
20000	2	0	1280.52	21917696
20000	2	1	1229.70	21917696
20000	2	2	1258.57	21917696
20000	2	3	1278.72	21917696
20000	2	4	1220.44	21917696
20000	3	0	1239.21	21916672
20000	3	1	1257.00	21917696
20000	3	2	1264.56	21917696
20000	3	3	1261.64	21916672
20000	3	4	1256.33	21917696
20000	4	0	1261.83	21917696
20000	4	1	1245.78	21917696
20000	4	2	1286.33	21916672
20000	4	3	1229.85	21917696
20000	4	4	1233.94	21917696
50000	0	0	11926.81	136518656
50000	0	1	12366.62	136512512
50000	0	2	11952.40	136517632
50000	1	0	11871.82	136517632
50000	1	1	11892.03	136515584
50000	1	2	11788.51	136518656
50000	2	0	11448.51	136517632
50000	2	1	11930.67	136516608
50000	2	2	11456.49	136517632
50000	3	0	11658.32	136518656
50000	3	1	11998.58	136518656
50000	3	2	11626.74	136518656
50000	4	0	13456.24	136518656
50000	4	1	12322.70	136517632
50000	4	2	12327.71	136518656
