359.9081047080948	359.90810470809475	20.0
359.7374133809601	359.7374133809601	36.0
364.63043222315275	364.63043222315275	56.0
363.290574836579	363.2905748390227	52.0
361.79824468928393	361.79824468798205	50.0
365.53595488845906	365.535954888459	14.0
360.5876897459866	360.58768974254025	26.0
367.98078250202826	367.9807840103933	78.0
361.1079062473776	361.1079062473776	100.0
360.2173696611016	360.2173693793284	98.0
359.22998610336356	359.2299861025481	82.0
363.68874921558427	363.68874921558427	110.0
361.05724106362294	361.0572409593088	48.0
360.2606851447595	360.2606851447595	30.0
362.80139367069177	362.80139367069177	64.0
362.6105129983953	362.61051334338845	36.0
359.94587693633264	359.94587693633264	72.0
366.91080084225337	366.91080084225337	66.0
359.9520537542186	359.9520537542185	54.0
361.6392834336168	361.6392834336169	62.0
362.1570606166872	362.15706061668715	42.0
360.1817440001803	360.1817440214301	28.0
359.1197421115536	359.1197421115536	40.0
361.7072194563466	361.7072194563466	16.0
359.65969486800077	359.65969486800077	34.0
363.8749450003596	363.8749450003596	38.0
361.41066826906183	361.41066826906183	62.0
361.1251053701806	361.1251053701806	50.0
360.58085668396654	360.58085668396654	42.0
366.63557479568385	366.63557479568385	56.0
363.6564290365485	363.6564290365485	72.0
358.5134230466838	358.5134230466838	92.0
363.97569932881544	363.9756993288154	6.0
365.6362815730575	365.63628157305754	62.0
360.0500665833791	360.05006658337913	62.0
360.1658281687434	360.1658281687467	36.0
362.5759380975196	362.5759380975196	42.0
361.78911044235326	361.78911044235326	106.0
362.5313527490554	362.5313527625933	66.0
362.3773874727815	362.3773875439754	46.0
361.2935605862875	361.2935605862875	44.0
364.181249101492	364.181249101492	34.0
358.1241577157972	358.1241577157972	90.0
360.81666156695803	360.81666156695803	52.0
360.03771338074534	360.0377133807453	34.0
362.52205782730886	362.5220578227206	76.0
363.29441333246166	363.29441333246166	16.0
361.064467384904	361.064467384904	104.0
361.59150260229165	361.5915027206762	84.0
364.8944590072276	364.8944590072276	42.0
365.6912066452754	365.6912066452754	74.0
357.07653012305207	357.07653012305207	60.0
364.69917981976835	364.6991798201815	28.0
365.57589457110294	365.57589457110294	66.0
362.9005582069285	362.9005582069285	40.0
359.37168985283125	359.37168985283125	50.0
365.5776354465891	365.57763544658906	54.0
363.78606430536894	363.7860643053689	12.0
363.46667995122294	363.46667995122294	28.0
363.57479071930527	363.5747907193052	10.0
363.5345045069852	363.5345045069852	108.0
360.4381637083676	360.4381637083676	44.0
359.4767990882227	359.4767990882227	78.0
358.1430092277301	358.1430092335768	94.0
363.6667618729391	363.66676187366204	60.0
358.937191534377	358.9371905895283	86.0
361.7519773644865	361.7519773573855	80.0
363.48985749497945	363.4898574949794	38.0
359.8513661457084	359.8513661457084	32.0
355.8834319449674	355.88343194496747	10.0
359.38151169801705	359.38151169801245	38.0
360.16068109548087	360.16068118858595	48.0
363.03833403441627	363.0383340344163	62.0
364.1940615712209	364.1940615712209	30.0
366.94662309445164	366.94662309445164	62.0
368.1778257973998	368.17782688357084	44.0
363.1861354676364	363.1861354676364	108.0
364.7628520910506	364.7628520910506	54.0
357.30642294840106	357.30642328050897	44.0
360.58958310555056	360.58958317291615	86.0
361.00409460124774	361.00409460124774	54.0
366.1706333987911	366.1707351954691	34.0
363.01499737867283	363.0149966436876	72.0
360.89109112897717	360.89109112897717	30.0
359.26220277041347	359.2622027704135	130.0
361.214438949807	361.214438949807	58.0
363.67060034762426	363.6706210926328	78.0
362.8358201185026	362.8358201185026	92.0
366.0039162112518	366.00391621125175	84.0
362.8755569066768	362.8755570494897	126.0
360.5245317973888	360.5245317973888	8.0
362.5334448895345	362.53344488953456	32.0
357.7177559156622	357.7177559156622	22.0
