55.9349499637804	55.9349499637804	0.0
54.26925099743122	54.26925099743122	6.0
55.82136812005814	55.82136812005814	0.0
55.29370854356098	55.29370854356098	0.0
56.18469567325401	56.18469567325401	0.0
56.92888726815885	56.92888726815885	0.0
54.97101943175259	54.97101943175259	0.0
58.98704233776989	58.9870423377699	2.0
55.13090312645937	55.13090312645937	0.0
53.78690033569104	53.78690033569104	0.0
55.44356035865458	55.44356035865458	0.0
57.10427569736501	57.10427569736501	0.0
55.26923600577804	55.26923600577804	2.0
56.20148242450519	56.20148242450519	0.0
56.18087840214859	56.18087840214859	0.0
54.599863563206284	54.59986356320628	2.0
54.58547097769903	54.58547097769903	0.0
56.12666185644362	56.12666185644362	0.0
56.861338168562746	56.861338168562746	0.0
57.07805243884495	57.07805243884495	0.0
56.48813197780136	56.48813197780136	0.0
54.42316212235522	54.42316212235522	0.0
55.80633586519863	55.80633586519864	2.0
57.49605460803442	57.49605460803442	0.0
55.51454862059953	55.51454862059953	2.0
56.77148644634795	56.77148644634795	0.0
55.77288571227513	55.77288571227513	0.0
55.41357856830617	55.41357856830617	0.0
56.8571924627381	56.8571924627381	2.0
57.170451988411735	57.170451988411735	0.0
55.4578120204238	55.4578120204238	2.0
54.092534510706955	54.092534510706955	0.0
57.1700865058904	57.1700865058904	0.0
57.163636838658945	57.163636838658945	0.0
55.94441552762718	55.94441552762718	0.0
55.2909393299534	55.2909393299534	0.0
56.927589770301694	56.927589770301694	0.0
57.488297121107436	57.488297121107436	8.0
54.92032756219932	54.92032756219932	0.0
55.910477839589646	55.910477839589646	0.0
56.5334300156953	56.5334300156953	8.0
56.8596608080333	56.8596608080333	2.0
54.57182393846421	54.57182393846421	2.0
54.117289893511504	54.117289893511504	0.0
56.927982660820106	56.927982660820106	0.0
56.1890224979699	56.1890224979699	0.0
56.351343398077574	56.351343398077574	0.0
55.45220443339384	55.45220443339384	0.0
56.06032345429705	56.06032345429705	2.0
57.26909226843779	57.26909226843779	2.0
56.46100696377316	56.46100696377316	0.0
55.540599015861204	55.540599015861204	0.0
57.62616842030079	57.62616842030079	0.0
55.39243801825522	55.39243801825522	4.0
56.69904321501854	56.69904321501855	2.0
56.10728368790419	56.1072836879042	4.0
55.35896456868235	55.35896456868235	0.0
56.357637758367645	56.357637758367645	0.0
57.23492750563136	57.23492750563136	0.0
57.49202990589848	57.49202990589848	0.0
55.63762219898037	55.63762219898037	4.0
54.25196454322253	54.25196454322253	0.0
55.81655238638477	55.81655238638478	4.0
55.47585627071244	55.47585627071245	2.0
55.03750288187598	55.03750288187598	0.0
55.26257493297892	55.26257493297892	4.0
55.50920632550553	55.50920632550553	2.0
54.35367333304974	54.35367333304974	0.0
55.49639438648841	55.49639438648841	0.0
55.79240757537096	55.79240757537096	0.0
56.728771680999174	56.728771680999174	0.0
54.8355202030557	54.835520203055694	6.0
58.519037341270554	58.519037341270554	0.0
57.93851328576814	57.93851328576814	0.0
57.383012175431304	57.383012175431304	0.0
56.3734975306181	56.3734975306181	0.0
57.23499926587168	57.23499926587168	2.0
57.00425387317612	57.00425387317612	0.0
54.684043564118575	54.684043564118575	0.0
58.483343274976804	58.483343274976804	0.0
54.738709394464614	54.738709394464614	0.0
55.87916499640893	55.87916499640893	0.0
56.000686514555895	56.000686514555895	4.0
56.33350111141961	56.33350111141961	0.0
54.435715177456686	54.435715177456686	2.0
57.35768332848779	57.35768332848779	0.0
55.38860792023027	55.38860792023027	0.0
54.50201888259451	54.50201888259451	2.0
57.037642984160456	57.037642984160456	0.0
55.414825479490474	55.414825479490474	0.0
54.82414196345258	54.82414196345258	0.0
54.84234710617942	54.84234710617942	2.0
56.17264426730313	56.17264426730312	2.0
58.014386740456395	58.014386740456395	0.0
55.8850253254766	55.8850253254766	4.0
54.83396017245681	54.83396017245681	0.0
54.54301227272869	54.54301227272869	0.0
56.58505248797583	56.58505248797583	2.0
55.82268594473118	55.82268594473118	0.0
55.475260750720444	55.475260750720444	6.0
55.752311704428706	55.752311704428706	0.0
56.135008067074324	56.135008067074324	0.0
55.906992967763344	55.906992967763344	2.0
56.58152598396322	56.58152598396322	0.0
56.49266163889456	56.49266163889456	0.0
55.05081946187367	55.05081946187367	0.0
56.769085321255474	56.769085321255474	0.0
