10	0	1	0	0.000158533
10	0	1	1	0.000107899
10	0	1	2	9.29609e-05
10	0	1	3	0.000105336
10	0	1	4	9.2946e-05
10	0	8	0	0.00103587
10	0	8	1	0.000694923
10	0	8	2	0.000437208
10	0	8	3	0.000376239
10	0	8	4	0.000471324
10	0	32	0	0.000669375
10	0	32	1	0.000747792
10	0	32	2	0.000632152
10	0	32	3	0.000858136
10	0	32	4	0.000665359
10	1	1	0	0.000108846
10	1	1	1	0.000128515
10	1	1	2	0.000109904
10	1	1	3	0.000344396
10	1	1	4	0.000106841
10	1	8	0	0.000551239
10	1	8	1	0.000425152
10	1	8	2	0.000455298
10	1	8	3	0.000445843
10	1	8	4	0.00046137
10	1	32	0	0.000878267
10	1	32	1	0.000797018
10	1	32	2	0.00109205
10	1	32	3	0.000763096
10	1	32	4	0.000848837
10	2	1	0	9.60752e-05
10	2	1	1	9.65968e-05
10	2	1	2	9.98899e-05
10	2	1	3	9.68948e-05
10	2	1	4	9.45181e-05
10	2	8	0	0.000777327
10	2	8	1	0.000715345
10	2	8	2	0.00069277
10	2	8	3	0.000461645
10	2	8	4	0.000474431
10	2	32	0	0.00092271
10	2	32	1	0.000884429
10	2	32	2	0.00117376
10	2	32	3	0.00125024
10	2	32	4	0.00093057
10	3	1	0	9.99495e-05
10	3	1	1	0.000120834
10	3	1	2	0.000107333
10	3	1	3	0.00011842
10	3	1	4	9.8519e-05
10	3	8	0	0.000641517
10	3	8	1	0.000804335
10	3	8	2	0.000626743
10	3	8	3	0.000644699
10	3	8	4	0.000597298
10	3	32	0	0.00120755
10	3	32	1	0.0011981
10	3	32	2	0.00135597
10	3	32	3	0.00122532
10	3	32	4	0.00130874
10	4	1	0	9.72152e-05
10	4	1	1	9.52631e-05
10	4	1	2	0.000132509
10	4	1	3	0.000118874
10	4	1	4	9.57698e-05
10	4	8	0	0.000590049
10	4	8	1	0.000543334
10	4	8	2	0.000652857
10	4	8	3	0.000594109
10	4	8	4	0.000574633
10	4	32	0	0.00119879
10	4	32	1	0.00112898
10	4	32	2	0.00124899
10	4	32	3	0.00204154
10	4	32	4	0.00182384
20	0	1	0	0.000242442
20	0	1	1	0.000186235
20	0	1	2	0.000221342
20	0	1	3	0.000186488
20	0	1	4	0.000188306
20	0	8	0	0.00140822
20	0	8	1	0.00130782
20	0	8	2	0.00157082
20	0	8	3	0.00138018
20	0	8	4	0.00108717
20	0	32	0	0.00285274
20	0	32	1	0.00328389
20	0	32	2	0.00477217
20	0	32	3	0.00309002
20	0	32	4	0.00313169
20	1	1	0	0.000233233
20	1	1	1	0.000228561
20	1	1	2	0.000217773
20	1	1	3	0.000218593
20	1	1	4	0.000277117
20	1	8	0	0.00122946
20	1	8	1	0.0011593
20	1	8	2	0.00115345
20	1	8	3	0.00119939
20	1	8	4	0.00131038
20	1	32	0	0.00267273
20	1	32	1	0.00438496
20	1	32	2	0.002725
20	1	32	3	0.00265036
